ConceptId	Synonyms
64715009	HHD - Hypertensive heart disease
64715009	Hypertensive cardiomegaly
64715009	Hypertensive cardiopathy
64716005	alpha-L-fucosidase deficiency
64716005	Alpha-L-fucosidase deficiency
64716005	Fucosidase deficiency
64730000	Normal sinoatrial rhythm
64730000	Normal cardiac rhythm
64731001	Severe bipolar I disorder, most recent episode mixed, with psychotic features, mood-congruent
64737002	Epithelial ovarian tumour, International Federation of Gynecology and Obstetrics stage IB
64737002	Epithelial ovarian tumor, International Federation of Gynecology and Obstetrics stage IB
64737002	Epithelial ovarian tumor, FIGO stage IB
64750001	Sublimation - mental defense mechanism
6475002	Dementia of the Alzheimer's type, with early onset, uncomplicated
64757003	Sarcoidosis of lymph nodes
64764001	Acute anterior poliomyelitis
64764001	Acute paralytic bulbar poliomyelitis
64764001	Acute anterior bulbar polioencephalomyelitis
64764001	Acute infantile paralysis
64766004	UC - Ulcerative colitis
64766004	Colitis gravis
64766004	Idiopathic proctocolitis
64767008	Infestation caused by Amblyomma
64767008	Amblyommosis
64779008	Bleeding tendency
64779008	Bleeding diathesis
64779008	Disorder of hemostasis
64779008	Blood clotting disorder
64779008	Coagulation disorder
64779008	Clotting disorder
64779008	Disorder of haemostasis
64779008	Coagulopathy
64779008	Bleeding disorder
64786000	Boil of thumb
64798005	Widened arterial pulse pressure
64805008	Grass tree poisoning
64808005	Poisoning caused by theophylline
64808005	Theophylline poisoning
64810007	Infection caused by Haemoproteus
6481005	Bilateral paralysis
64814003	Spontaneous abortion with electrolyte imbalance
64815002	Puffer fish poisoning
64815002	Tetrodotoxism
64815002	Fugu causing toxic effect
64815002	Tetrodotoxin poisoning
64815002	Puffer fish causing toxic effect
64815002	Tetraodon causing toxic effect
64815002	Puffer-fish paralysis
64826008	Normovolaemia
64826008	Normovolemia
6483008	Tyrosinase-related oculocutaneous albinism
6483008	OCA1 - Tyrosinase-negative oculocutaneous albinism
64852002	Deficiency of the sarcosine dehydrogenase complex
64852002	Sarcosinuria
64852002	Demethylation defect of N-methylglycine
64852002	Hypersarcosinemia
64852002	Hypersarcosinaemia
64852002	Sarcosinemia
64852002	Sarcosinaemia
64855000	Sudanophilic leukodystrophy
64862009	Diffuse rhabdomyomatosis of heart
64862009	Congenital diffuse rhabdomyoma of heart
64880000	Parainfluenza bronchopneumonia
64905009	Paraphrenic schizophrenia
64910008	Testicular disorder
64917006	Pneumonia due to parainfluenza virus
64917006	Parainfluenza pneumonia
64917006	Parainfluenzal pneumonia
64921004	Poisoning by phenobarbitone
64921004	Phenobarbitone poisoning
64921004	Poisoning caused by phenobarbitone
64921004	Phenobarbital poisoning
64921004	Poisoning caused by phenobarbital
64925008	Acquired bow leg
64925008	Acquired bowleg
64925008	Acquired varus deformity of knee
64936001	PIE syndrome
64936001	Löffler's syndrome
64936001	EP - Acute eosinophilic pneumonia
64936001	Acute eosinophilic pneumonia
64936001	Löffler syndrome
64936001	Loffler's syndrome
64948003	Wild date poisoning
64960002	Infestation caused by Cimex lectularius
64964006	Hyperresonant percussion note
64968009	Infection caused by Notocotylus
64968009	Notocotylosis
64969001	Partial anodontia
64969001	Hypodontia
6497000	Decreased BMI (body mass index)
64976006	Cecocolic intussusception
64976006	Caecal inversion
64976006	Cecal inversion
64981002	Atresia of larynx
64996003	Irregular intermenstrual bleeding
64996003	Bleeding unrelated to menstrual cycle
64996003	Metrorrhagia
6500006	Second degree burn of trunk
65001009	Oriental cholangiohepatitis
65008003	Infection caused by Neotestudina rosatii
65014005	Infection caused by Bunostomum trigonocephalum
65033000	Congenital malformation of hair and hair growth
65036008	Scarlatiniform rash
65038009	Fox Fordyce disease
65038009	Apocrine miliaria
65084004	Vertebral artery embolus
65087006	Blood group M>2<
65093003	Orthomyxovirus infection
65093003	Disease caused by Orthomyxoviridae
65095005	Amebic lung abscess
65096006	Dementia of the Alzheimer's type, with early onset, with delirium
651000146102	MERS - Middle East respiratory syndrome
6510002	Venous stage VX
6510002	VX: venous invasion cannot be assessed
651003	Mal puesto
651003	Brujeria
65102004	Adiaspiromycosis caused by Emmonsia parva
65103009	Galeazzi sign
65103009	Allis sign
65108000	Violence risk
65110003	Tropical myositis
65110003	Pyomyositis
65113001	Deoxyribonucleic acid repair
65120008	Generalized convulsive epilepsy
65124004	Tumefaction
65124004	Tumescence
65124004	Bulge
65124004	Observation of swelling
65124004	Part of body swollen
65124004	Part of body puffy
65135009	Knight move thinking
65135009	Derailment of thought
65144005	Spinal meningocele
65146007	Aberrant spleen
65154009	Clostridium perfringens infection
65154009	Infection caused by Clostridium perfringens
65164000	Supragingival plaque
65171000119107	History of secondary intraocular lens
65178004	Deventer pelvis
65179007	Shuk yang
65179007	Shook yong
65179007	Jinjinia bemar
65179007	Rok-joo
65179007	Suo yang
65188003	Venous spasm
65188003	Spasm of vein
65189006	Extradural hemorrhage following injury with open intracranial wound
65194006	Difficulty seeing at night
65194006	Nyctalopia
65209002	Basophilic leucocytosis
65209002	Basophilic leukocytosis
65223000	Niacinamide toxicity
652287331000119104	Acute stroke of brainstem
65235001	Epithelial ovarian tumour, International Federation of Gynecology and Obstetrics stage I
65235001	Epithelial ovarian tumor, FIGO stage I
65235001	Epithelial ovarian tumor, International Federation of Gynecology and Obstetrics stage I
65245004	Symmetrical lipomatosis
6525002	Drug addiction
65260001	Spondylogenic compression of cervical spinal cord
65260001	Cervical spinal cord compression
65260001	Cervical spondylitic cord compression
65267003	Infection caused by Leptospira Pyrogenes
65274008	Congenital malformation of parathyroid gland
65291000119100	History of phototherapeutic keratectomy
65295003	Uterus - acute gonorrhea
65295003	Uterus - acute gonorrhoea
65306007	International Federation of Gynecology and Obstetrics vulvar melanoma stage II
65306007	International Federation of Gynecology and Obstetrics vulvar melanoma (FIGO VM) stage II
65306007	International Federation of Gynaecology and Obstetrics vulvar melanoma (FIGO VM) stage II
65321000119108	History of ruptured globe repair
65323003	Rhizomelic pseudopolyarthritis
65323003	Senile arthritis
65323003	PMR - Polymyalgia rheumatica
65323003	Forestier-Certonciny syndrome
65327002	L-iduronidase deficiency, Hurler type
65327002	Hurler disease MPS type 1H
65327002	Mucopolysaccharidosis type I-H
65327002	MPS 1-H - Mucopolysaccharidosis type I-H
65327002	Dysostosis multiplex syndrome
65327002	Hurler-Pfaundler syndrome
65327002	Hurler's syndrome
65327002	Gargoylism
65327002	Lipochondrodystrophy
65327002	Mucopolysaccharidosis type I severe form
65329004	Lhermitte's phenomenon
65329004	Lhermitte's sign positive
65332001	Bladder diverticulitis
65340007	Aneurysm of heart wall
65340007	Cardiac aneurysm
65340007	Mural aneurysm of heart
6534007	Epithelial ovarian tumor, International Federation of Gynecology and Obstetrics stage IIA
6534007	Epithelial ovarian tumour, International Federation of Gynaecology and Obstetrics stage IIA
6534007	Epithelial ovarian tumor, FIGO stage IIA
65362007	Acquired cavovarus foot deformity
65363002	OM - Otitis media
6537000	Aberrant pituitary gland
65370002	Old cervical tear
65370002	Old cervical laceration
65381000119107	History of repair of retinal detachment
65382006	Osmidrosis
65382006	Ozochrotia
65382006	Bromidrosis
65389002	Schilder-Addison complex
65389002	Adrenoleukodystrophy
65389002	Siemerling-Creutzfeldt disease
65389002	X-linked adrenoleucodystrophy
65389002	Bronze Schilder disease
65389002	Adrenomyeloneuropathy
65389002	ALD - adrenoleukodystrophy
65391000119105	History of creation of conjunctival flap
65394002	Allergic contact dermatitis caused by urushiol from Toxicodendron vernicifluum
65394002	Allergic contact dermatitis caused by urushiol from Rhus verniciflua
65399007	LCH - Langerhan's cell histiocytosis
65399007	Langerhan's cell histiocytosis
65399007	Histiocytosis X
65399007	Langerhans cell disease
65399007	Differentiated progressive histiocytosis
65404009	Undernutrition syndrome
65409004	Obstetrical complication of anesthesia
65411000119105	History of excision of pterygium with conjunctival graft
65419005	Sitosterolaemic xanthomatosis
65419005	Beta-sitosterolaemia
65419005	Sitosterolemia with xanthomatosis
65419005	beta-Sitosterolemia
65419005	Sitosterolemic xanthomatosis
65425009	Poisoning caused by imipramine
65425009	Imipramine poisoning
65431000119100	History of tarsorrhaphy
65433005	Mechanical complication of ventricular (CSF) communicating shunt
65435003	Poisoning caused by sympatholytic drug
65435003	Poisoning by sympatholytic drug
65435003	Adrenolytic syndrome
65435003	Poisoning caused by antiadrenergic drug
65435003	Antiadrenergic poisoning
65435003	Sympatholytic poisoning
65438001	Psychosomatic torticollis
65441000119109	History of glaucoma filtering bleb
65447009	Pericarditis co-occurrent and due to infectious mononucleosis
65451000119106	History of glaucoma tube shunt procedure
65457005	Elastomyofibrosis
65457005	EFE - Endocardial fibroelastosis
65460003	Intermittent closed-angle glaucoma
65460003	Prodromal angle closure glaucoma
65460003	Subacute closed-angle glaucoma
65460003	Subacute angle-closure glaucoma
65460003	Interval angle-closure glaucoma
6546006	Infection caused by Gongylonema verrucosum
65467000	Burn erythema of forearm
65467000	Superficial burn of forearm
65467000	First degree burn of forearm
65498003	Superior mesenteric aneurysm
655007	Abnormal fetal heart beat noted before labour in liveborn infant
655007	Abnormal foetal heart beat noted before labour in liveborn infant
65503000	Absent respiratory sounds
65503000	Suppressed breath sounds
65508009	GA - Granuloma annulare
65510006	Generalized gingival recession
65514002	Atopomenorrhea
65514002	Atopomenorrhoea
65514002	Xenomenia
65514002	Menoplania
65520001	2-Oxoglutarate glyoxylate carboligase deficiency
65520001	Alanine-glycoxylate aminotransferase deficiency
65520001	Primary hyperoxaluria type I
65520001	Oxalosis type I
65520001	Alanine-glyoxylate aminotransferase deficiency
65520001	Glycolic aciduria
65524005	Alpha-mannosidase deficiency
65524005	alpha-Mannosidase deficiency
65524005	Alpha-D-mannosidosis
65526007	Friction rub accompanies heart beat
65533007	Sensitized platelet
65536004	International Federation of Gynecology and Obstetrics vulvar melanoma stage III
65536004	International Federation of Gynaecology and Obstetrics vulvar melanoma (FIGO VM) stage III
65536004	International Federation of Gynecology and Obstetrics vulvar melanoma
65536004	International Federation of Gynecology and Obstetrics vulvar melanoma (FIGO VM) stage III
65545003	Peripheral retinoschisis, retinal cysts
65547006	Acute inferolateral myocardial infarction
65553006	Infection due to Aspergillus
65565005	Tumor stage T4
65565005	Tumour stage T4
65565005	T4 stage
65576009	Cervical polyp
65587001	Congenital anomaly of cerebral vessels
65605001	Edema of spinal cord
6561007	Urethrodynia
6561007	Urethral pain
6561007	Urethralgia
65617004	Hepatic veno-occlusive disease
65619001	RVF - Rectovaginal fistula
65626001	Oblique inguinal hernia
65626001	External inguinal hernia
65636009	Cornea conical
65645005	Pruritus scroti
65645005	Itching of scrotum
65648007	Open fracture of upper jaw bone
65668001	Otorrhea
65668001	Drainage from external ear canal
65668001	Discharge of ear
65679006	Poisoning caused by whole blood
65679006	Whole blood poisoning
65704008	Congenital abnormality of vulva
65710008	ARF - Acute respiratory failure
65712000	No microscopic confirmation - clinically benign tumor
65720003	Soemmerring ring
65747008	Baelz's disease
6575000	Exhumation
65754002	Primary dysmenorrhea
65759007	Injury of oral cavity
65764006	Mucolipidosis III
65764006	Pseudo-Hurler's disease
65764006	Pseudo-Hurler disease
65768009	FMFD syndrome, type II
65768009	Factor VIII AND factor IX deficiency
65775005	Open fracture of proximal radius and ulna
65775005	Open fracture radius and ulna, proximal
65778007	Sinoatrial exit block
65778007	Sinoauricular block
65782009	Hutchinson facies
65791008	Adenine phosphoribosyltransferase (APRT) deficiency, Japanese type
65791008	Adenine phosphoribosyltransferase deficiency, Japanese type
65814009	Partial dislocation of lens
65846009	Female hypergonadotropic hypogonadism
65846009	Hypergonadotrophic ovarian failure
65846009	Primary female hypogonadism
65864002	Essential voice tremor
65870008	Hepatic breath
65880007	Bruton's type agammaglobulinaemia
65880007	Bruton's agammaglobulinaemia
65880007	Bruton's hypogammaglobulinaemia
65880007	XLA - X-linked agammaglobulinaemia
65880007	XLA - X-linked agammaglobulinemia
65880007	Bruton's hypogammaglobulinemia
65880007	X-linked agammaglobulinemia
65880007	Bruton's type agammaglobulinemia
65880007	Bruton's agammaglobulinemia
65880007	X linked agammaglobulinemia
65880007	X linked agammaglobulinaemia
65883009	Infection caused by Microspora
65896005	Crush injury, ankle
65941003	Pill esophagitis caused by potassium chloride
65941003	Pill oesophagitis caused by potassium chloride
65941003	Pill esophagitis due to potassium chloride
6595006	Extraskeletal calcification
65958008	Hiccough
65958008	Hiccups
65958008	Finding of hiccoughs
65958008	Observation of hiccoughs
65958008	Singultus
65959000	beta thalassaemia
65959000	Beta thalassaemia syndrome
65959000	beta thalassemia
65959000	Beta thalassemia
65959000	Beta thalassemia syndrome
65963007	Echinococcus granulosus thyroid gland infection
65966004	Forearm fracture
65974003	Orbital osteoperiostitis
65976001	Cleidocranial dysplasia
65976001	CCD - Cleidocranial dysplasia
65976001	CLCD - Cleidocranial dysplasia
65976001	Craniocleidodysostosis
65984002	Follicular salpingitis
65986000	Foetal aminopterin syndrome
65986000	Aminopterin embryopathy syndrome
65986000	Fetal aminopterin/methotrexate syndrome
65986000	Foetal aminopterin/methotrexate syndrome
66002008	Persistent hyperlysinemia without hyperammonemia
66002008	Persistent hyperlysinaemia without hyperammonaemia
66002008	Persistent hyperlysinemia
66010009	Supranuclear palsy
66023002	Closed dislocation of astragalus
66038001	Postaxial acrofacial dysostosis syndrome
66042003	Doppellendigkeit
66042003	Congenital muscular hypertrophy
66042003	Myofibrillar hyperplasia
66050007	Nasal sinus foreign body
6605007	Souma
6605007	Infection caused by Trypanosoma vivax
66055002	Alpha zero thalassemia
66055002	Alpha thalassaemia 1
66055002	Alpha thalassemia 1
66063001	Odontogenic dysplasia
66071002	Serum hepatitis
66071002	Hepatitis B infection
66071002	SH - Serum hepatitis
66071002	Viral hepatitis type B
66071002	Hepatitis B
66073004	Posterior tongue taste disorder
66078008	Congenital longitudinal deficiency lower limb
66078008	Congenital undergrowth of whole of lower limb
66078008	Hemimelia of lower limb
66078008	Congenital undergrowth of lower limb
66078008	Congenital shortening of leg
66085007	Stocking anesthesia
66085007	Stocking sensory loss
66091009	Congenital disorder
66095000	Mixed hypoglycemia
66102006	Bifid ribs
66102006	Congenital fused ribs
66107000	Food poisoning due to bacteria
66108005	Dementia of the Alzheimer's type, with late onset, uncomplicated
66112004	Closed fracture sternum
66115002	Unstable molecule
66119008	Perineal repair breakdown
66123000	Tongue ulceration
66131005	Spontaneous abortion with fat embolism
66149005	Pancreatic beta cell hyperplasia
66149005	Pancreatic islet beta cell hyperplasia
66151009	Perinatal complete pulmonary collapse
66176005	Abrasion AND/OR friction burn of face without infection
66185005	Autosomal dominant excess of thyroxine-binding prealbumin
66186006	Boil of anus
66187002	Steatorrhea
66187002	Steatorrhoea
66189004	Post-myocardial infarction syndrome
66207005	Cyanides causing toxic effect
66207005	Cyanide poisoning
66214007	Harmful substance use
66214007	Nondependent abuse of substance
66214007	Nondependent abuse of drugs
66214007	Substance abuse
66218005	Clostridium perfringens type A enterotoxemia
66218005	Clostridium perfringens type A enterotoxaemia
66218005	Infection caused by Clostridium perfringens type A
66227006	Adjunctive behavior
66231000	Fetal OR intrauterine asphyxia, not clear if noted before OR after onset of labor in liveborn infant
66231000	Fetal OR intrauterine asphyxia, not clear if noted before OR after onset of labour in liveborn infant
66246007	Open fracture of the radial shaft
66255005	Erection too weak
66259004	Haematocoele
66259004	Hematocele
66259004	Haematocoele of tunica vaginalis testis
66259004	Male hematocele
66259004	Hematocele of tunica vaginalis testis
66264000	Todd's paralysis
66264000	Postictal paralysis
66264000	Todd paresis
66270006	Spoon-shaped nails
66270006	Spoon nails
6627003	Stilesiosis
6627003	Infection caused by Stilezia
6627003	Infection caused by Stilesia
66277009	Muscle denervation
6628008	Open fracture shaft of femur
66301008	Shigella group A enteritis
66301008	Shigellosis due to Shigella dysenteriae
66301008	Infection caused by Group A Shigella
66301008	Shigellosis caused by Shigella dysenteriae
66306003	Labyrinthine oval window fistula
66308002	Fracture of upper arm
66309005	Antibody-mediated anemia
6631009	Thrombocythemia
6631009	Thrombocythaemia
6631009	Increased platelets
66328003	Infection caused by Cotylophoron
66330001	Infestation caused by Psorergates
66330001	Psorergatosis
66344007	Recurrent major depressive disorder
66347000	Habit and impulse disorder
66351003	Fetal trimethadione syndrome
66381006	Adjustment reaction with mixed disturbance of emotion and conduct
66392007	Intrathoracic goitre
66392007	Retrosternal goitre
66392007	Intrathoracic goiter
66392007	Substernal goiter
66392007	Retrosternal goiter
66392007	Substernal thyroid goiter
66397001	Ideational dyspraxia
66397001	Ideational apraxia
6640008	Post-traumatic angle recession
6640008	Anterior chamber angle recession
66403007	Vascular ring
66403007	Vascular ring - disorder
66409006	Oxytocic agent poisoning
66409006	Poisoning caused by oxytocic agent
66413004	Penicillin poisoning
66413004	Poisoning caused by penicillin
66416007	Male fern poisoning
66451004	Amyloid nephropathy of Ostertag
66451004	German type amyloidosis
66451004	Familial renal amyloidosis
66451004	Amyloidosis VIII
66452006	Constrictive tenosynovitis
66454007	MVE - Murray Valley encephalitis
66454007	Australian X disease
66454007	Australian arboencephalitis
66454007	Murray Valley encephalitis
66454007	Australian encephalitis
66454007	MVE
66454007	Murray River encephalitis
6647006	Legal abortion with defibrination syndrome
66483005	Open fracture of greater trochanter of femur and lesser trochanter of femur
66489009	Apulmonism
66491001	Flucytosine poisoning
66491001	Poisoning caused by flucytosine
66499004	Cortical cataract - congenital
66503005	Open wound of hypogastric region with complication
66510004	Congenital abnormality of upper limb and shoulder girdle
66521008	Deficiency of cerebroside-sulfatase
66522001	Salivary gland duct obstruction
66535005	Second degree burn of knee
66539004	CHO - Low carbohydrate diet
66539004	Low carbohydrate diet
6654000	Hallux rigidus
6654000	Rigidity of 1st MTP joint
6654000	HR - Hallux rigidus
6654000	Hallux rigidus - acquired
66540002	Back strain of thoracic region
66551000119101	Carrier of beta thalassemia
66551002	Stress headache
66554005	Third degree burn of male genitalia
66556007	Hemorrhage in bile
66556007	Hemobilia
66556007	Hematobilia
66556007	Haematobilia
66556007	Haemorrhage in bile
66576001	Bantu siderosis
66576001	African nutritional hemochromatosis
66590003	Chronic alcoholism
66590003	Alcohol dependence syndrome
6659005	Megaloblastic anemia due to nontropical sprue
66598005	Carrier, infectious agent
666000	Poisoning caused by antivaricose drug AND/OR sclerosing agent
66601000119104	Carrier of hemoglobinopathy C disorder
66609003	Haptic hallucinations
66609003	Hallucinations of tactile sensation
66609003	Haptic hallucination
66612000	Nutritional anemia
66621000119108	Carrier of alpha thalassemia
66622006	Enlargement of tonsils AND adenoids
66622006	Tonsillar and adenoid hypertrophy
66622006	Adenotonsillar hypertrophy
66622006	Hypertrophy of both palatine AND pharyngeal tonsils
66628005	Toxic diffuse goiter with exophthalmos AND with thyrotoxic storm
66628005	Graves' disease with exophthalmos AND with thyrotoxic crisis
66631000119106	Carrier of hemoglobinopathy E disorder
66631006	Moderate bipolar I disorder, most recent episode depressed
66637005	Body of Luys syndrome
66637005	Hemiballism (abnormal involuntary movements)
66637005	Hemiballismus
66637005	Hemiballismus-hemichorea syndrome
66642002	Pitch perturbation
66651005	Triploidy
66673003	Acute gastrojejunal ulcer with hemorrhage and with perforation but without obstruction
66688008	Degeneration of the vestibulocochlear nerve
66688008	Acoustic nerve degeneration
66688008	Degeneration of eighth nerve
6669004	Cystathioninemia
66695004	Erythroedema polyneuropathy
66695004	Pink disease
66695004	Acrodynia due to mercury poisoning
66695004	Erythredema polyneuropathy
66695004	Acrodynia caused by mercury
66695004	Acrodynia caused by mercury poisoning
66698002	Diethylstilbestrol poisoning
66701005	Actinobacillosis caused by Actinobacillus lignieresi
66702003	Infection caused by Skrjabinema
66702003	Skrjabinemosis
66729008	Hemoglobin D disease
66729008	Hemoglobin D-D disease
66729008	Homozygous for Hb D
66729008	Haemoglobin D-D disease
66751000	Supraoptic vertical ophthalmoplegia
66751000	Niemann-Pick disease type C
66751000119109	Carrier of hemoglobinopathy disorder
66760008	ON - Optic neuritis
66767006	Acute duodenal ulcer with hemorrhage but without obstruction
6677000	Simondsiosis
6677000	Infection caused by Simondsia
66779006	Mastoscirrhus
66779006	Hardness of breast
66780009	Poisoning caused by cephalothin
66780009	Cephalothin poisoning
66806007	Sound-induced electroencephalogram abnormality
66829004	Splenic artery injury
66841006	Mullerian regression factor deficiency
66844003	Generalized infection during labor
66848000	Uremic breath
66848000	Uriniferous breath
66857006	Coughing up blood
66857006	Hemoptysis
66865009	Oesophageal duplication
66865009	Congenital duplication of esophagus
66865009	Esophageal duplication
66877004	Phlegmasia caerula dolens
66877004	Phlegmasia cerula dolens
66877004	Blue phlebitis
66884007	Nicotinism
66887000	Late syphilis, latent (positive serology, negative cephalospinal fluid 2 years after)
66889002	Lower esophageal mucosal ring
66889002	Esophageal ring
66889002	Terminal esophageal web
66889002	Acquired Schatzki's ring
66889002	Schatzki ring
66889002	SR - Schatzki ring
66889002	Schatzki's ring
66889002	Terminal oesophageal ring
66889002	Lower oesophageal mucosal ring
66889002	LOMR - Lower oesophageal mucosal ring
66889002	Terminal esophageal ring
66889002	Oesophageal ring
66889002	LOMR - Lower esophageal mucosal ring
66892003	Failed attempted abortion with urinary tract infection
66909001	FMFD syndrome, type IV
66909001	Factors VII AND VIII deficiency
66923004	Milk leg syndrome
66923004	White leg
66931009	Hypercalcemia
66931009	Hypercalcaemia syndrome
66931009	Hypercalcemia syndrome
66936004	Identity problem
66937008	Glycogen storage disease, type III
66937008	Glycogen storage disease type 3
66937008	Limit dextrinosis
66937008	Cori disease
66937008	GSD III
66937008	Debrancher deficiency glycogen storage disease
66937008	Amylo-1,6-glucosidase deficiency
66937008	Cori's disease
66937008	Limit dextrin - glycogen
66937008	Debrancher enzyme deficiency
66947006	Infestation caused by Hirudo medicinalis
66948001	Cleft palate and lip
66958002	Minor blood group isoimmunization in pregnancy
66958002	Minor blood group isoimmunisation in pregnancy
66958002	Isoimmunization from non-ABO, non-Rh blood-group incompatibility affecting pregnancy
66966006	Cry of Down syndrome
66971000119103	Carrier of hemochromatosis
66972006	PLE - Protein-losing enteropathy
66973001	Open fracture lateral cuneiform
66978005	Hypermagnesemia
6698000	Closed fracture ankle, trimalleolar
66985009	Grouchy-Lamy-Salmon-Landry syndrome
66986005	Tuberculosis cutis
66986005	Cutaneous tuberculosis
66986005	Tuberculoderma
66987001	CLE - Congenital lobar emphysema
66993009	Acute infective interstitial nephritis
66998000	Ovarian enlargement
66999008	HPTH - Hyperparathyroidism
67015007	Large intestinal dysmotility
67015007	Deranged large bowel motility
67042008	Failed attempted abortion with circulatory collapse
67042008	Failed attempted abortion complicated by shock
67049004	Pseudovitamin D deficiency rickets
67049004	Pseudo-vitamin-D-deficient rickets
67049004	Calcidiol 1-monooxygenase defect
67049004	VDDRI
67049004	PDDR - Pseudovitamin D deficiency rickets
67049004	Pseudovitamin D-resistant rickets
67049004	Pseudodeficiency rickets
67049004	25-Hydroxycholecalciferol-1-hydroxylase deficiency
67049004	Vitamin D-dependent rickets type I
67049004	VDDR I - Vitamin D-dependent rickets type I
67062000	Early waking
67062000	Matutinal insomnia
67062000	Wakes and cannot sleep again
67062000	Wakes early
67070005	Crush injury, ear
67081008	Plaque-type premycotic eruption
67101007	TX stage
67101007	Tumor stage TX
67101007	Tumour stage TX
67104004	Vigilambulism
67121008	Lead dioxide causing toxic effect
67125004	Latent syphilis (+ sero.)
67130000	Open fracture trapezium
67130000	Open fracture of larger multangular bone of wrist
67141003	Antalgic limp
67148009	Gouty arthritis of great toe
67148009	Arthritis of great toe due to gout
67150001	ACT - Alternate cover test
6715005	External carotid artery injury
67153004	Diverticulitis of the ileum
67155006	GSS - Gerstmann-Straussler-Scheinker syndrome
67162002	Urinary body odor
67162002	Urinary body odour
67175002	Impaired home maintenance
67175002	Home maintenance alteration
67181005	Toxic effect of other metal
67181005	Metal poisoning
67181005	Metal causing toxic effect
67195008	Acute stress reaction
67195008	Gross stress reaction
67195008	Acute crisis reaction
67195008	Psychic shock
67195008	Acute reaction to stress
67202007	Ehlers-Danlos syndrome type V
67202007	Ehlers-Danlos syndrome, mild x-linked
67202007	X-linked Ehlers-Danlos syndrome
67224007	Reiter's syndrome
67224007	Urethrooculoarticular syndrome
67224007	Reiter's disease
67224007	Reiter disease
67227000	Pedophilia, same sex
672281000119109	History of uterine carcinosarcoma
672291000119107	History of ovarian carcinosarcoma
67231000119106	History of extra corporeal membrane oxygenation
67233009	Night waking
67233009	Broken sleep
67233009	Keeps waking up
67233009	Fitful sleep
67233009	Difficulty staying asleep
67233009	Difficulty in sleep maintenance
67233009	Interrupted sleep
67242002	Bagasse workers' disease
67242002	Bagasse workers' lung
67242002	Bagasse disease
67242002	Sugar cane workers' hypersensitivity pneumonitis
672441000119103	Hemiplegia of nondominant side as late effect of ischemic stroke
672441000119103	Hemiplegia of nondominant side due to and following ischemic cerebrovascular accident
672441000119103	Hemiplegia of nondominant side as sequela of ischemic cerebrovascular accident
672441000119103	Hemiplegia of nondominant side as late effect of ischaemic stroke
672441000119103	Hemiplegia of nondominant side due to and following ischaemic cerebrovascular accident
672461000119104	Hemiplegia of dominant side due to and following ischemic cerebrovascular accident
672461000119104	Hemiplegia of dominant side as late effect of ischemic stroke
672461000119104	Hemiplegia of dominant side as sequela of ischemic cerebrovascular accident
672461000119104	Hemiplegia of dominant side due to and following ischaemic cerebrovascular accident
672461000119104	Hemiplegia of dominant side as late effect of ischaemic stroke
67247008	BHF - Bolivian hemorrhagic fever
67247008	Black typhus
67247008	Bolivian hemorrhagic fever
67247008	Haemorrhagic fever due to Machupo virus
67247008	Machupo hemorrhagic fever
67247008	Machupo haemorrhagic fever
67247008	Hemorrhagic fever due to Machupo virus
67247008	BHF - Bolivian haemorrhagic fever
672501000119104	Dysarthria due to and following ischemic cerebrovascular accident
672501000119104	Dysarthria due to and following ischaemic stroke
672501000119104	Dysarthria as late effect of ischaemic cerebrovascular accident
672501000119104	Dysarthria as late effect of ischemic cerebrovascular accident
672501000119104	Dysarthria due to and following ischemic stroke
67251005	Increased hepatic function
672511000119101	Dysarthria as sequela of haemorrhagic cerebrovascular accident
672511000119101	Dysarthria due to and following hemorrhagic cerebrovascular accident
672511000119101	Dysarthria as late effect of haemorrhagic stroke
672511000119101	Dysarthria as sequela of hemorrhagic cerebrovascular accident
672511000119101	Dysarthria as late effect of hemorrhagic stroke
672521000119108	Dysphasia due to and following ischemic cerebrovascular accident
672521000119108	Dysphasia as sequela of ischaemic cerebrovascular accident
672521000119108	Dysphasia as late effect of ischaemic stroke
672521000119108	Dysphasia as sequela of ischemic cerebrovascular accident
672521000119108	Dysphasia as late effect of ischemic stroke
672531000119106	Dysphasia as sequela of hemorrhagic cerebrovascular accident
672531000119106	Dysphasia as late effect of hemorrhagic stroke
672531000119106	Dysphasia due to and following hemorrhagic cerebrovascular accident
672531000119106	Dysphasia as sequela of haemorrhagic cerebrovascular accident
672531000119106	Dysphasia as late effect of haemorrhagic stroke
672541000119102	Aphasia due to and following ischemic cerebrovascular accident
672541000119102	Aphasia due to and following ischemic stroke
672541000119102	Aphasia as late effect of ischaemic cerebrovascular accident
672541000119102	Aphasia due to and following ischaemic stroke
672541000119102	Aphasia as late effect of ischemic cerebrovascular accident
672551000119100	Aphasia as late effect of hemorrhagic cerebrovascular accident
672551000119100	Aphasia due to and following hemorrhagic cerebrovascular accident
672551000119100	Aphasia as late effect of haemorrhagic cerebrovascular accident
67256000	Tuberculous pericarditis
672561000119103	Cognitive deficit as late effect of ischaemic stroke
672561000119103	Cognitive deficit as sequela of ischemic cerebrovascular accident
672561000119103	Cognitive deficit as late effect of ischemic stroke
672561000119103	Cognitive deficit due to and following ischemic cerebrovascular accident
672561000119103	Cognitive deficit as sequela of ischaemic cerebrovascular accident
672571000119109	Cognitive deficit as sequela of hemorrhagic cerebrovascular accident
672571000119109	Cognitive deficit as late effect of hemorrhagic stroke
